Track,Album Name,Artist,Release Date,Spotify Playlist Count,Spotify Popularity,YouTube Views,Explicit Track
MONEY AND VIBES,MONEY AND VIBES,Nemzzz,2023-10-19,17596.0,,3551154.0,1
Macarena (Bayside Boys Remix) (Remasterizado),Viva el Verano (Remasterizado 2022),Los Del Rio,2022-06-17,,,,0
Love Is Gone - Acoustic,Love Is Gone (Acoustic),SLANDER,2019-11-13,83294.0,71.0,239866189.0,0
Yakï¿½ï¿½ï¿½ï,Yakï¿½ï¿½ï¿½ï,Kï¿½ï,2023-11-24,3408.0,69.0,58005062.0,0
Por las Noches (Remix),Por las Noches (Remix) - Single,Peso Pluma,2023-02-27,14028.0,62.0,137242871.0,0
TABU.,TABU.,Yung Yury,2023-03-17,40021.0,63.0,7522346.0,0
Toxic,Toxic,YG,2022-08-12,18739.0,48.0,45862527.0,1
"Hua Main (From ""ANIMAL"")","Hua Main (From ""ANIMAL"")",Raghav Chaitanya,2023-10-11,4072.0,,89293152.0,0
Patadas de Ahogado / LATIN MAFIA - Rework,Patadas de Ahogado / LATIN MAFIA (Rework),HUGEL,2024-03-01,7417.0,,45455.0,0
Avï¿½ï¿½,Avï¿½ï¿½,Lucky Brown,2024-05-03,889.0,69.0,13732957.0,1
Solid (feat. Drake),Slime Language 2,Young Stoner Life,2021-04-16,10347.0,61.0,932111.0,1
Joro,Joro,Wizkid,2019-09-30,59052.0,59.0,312077132.0,0
House Of Lies,House Of Lies,Ikka,2024-05-24,137.0,42.0,10354894.0,0
Stop Breathing,Whole Lotta Red,Playboi Carti,2020-12-25,76739.0,66.0,33772398.0,1
The Rapture Pt.III,The Rapture Pt.III - Single,&ME,2023-06-09,34272.0,65.0,,0
all the good girls go to hell,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,74072.0,68.0,342695701.0,0
Hate You,GOLDEN,Jung Kook,2023-11-03,5815.0,,49859367.0,0
Spell,SEVENTEEN BEST ALBUM '17 IS RIGHT HERE',SEVENTEEN,2024-04-29,621.0,,16856738.0,0
Chase It (Mmm Da Da Da),Chase It (Mmm Da Da Da),Bebe Rexha,2024-05-17,1226.0,,2816970.0,0
Mï¿½ï¿½,Mï¿½ï¿½,Nio Garcia,2019-02-22,1431.0,48.0,865812768.0,1
So Fine,So Fine,Realest Cram,2023-07-08,3957.0,62.0,39586218.0,1
My Universe,My Universe - Single,Coldplay,2021-09-24,,,108142.0,0
Father Stretch My Hands Pt. 1,The Life Of Pablo,Kanye West,2016-04-01,191719.0,79.0,98389487.0,1
505,Favourite Worst Nightmare,Arctic Monkeys,2007-04-21,315657.0,80.0,611110729.0,0
Banco do Carona,Banco do Carona,Mc Don Juan,2023-04-14,9468.0,60.0,152076565.0,0
DISCOTEKA (feat. Locura Mix),DISCOTEKA (feat. Locura Mix),The La Planta,2023-02-16,15308.0,60.0,142372911.0,0
thanK you aIMee,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,2024-04-19,1728.0,,6877351.0,1
I Get The Bag (feat. Migos),I Get The Bag (feat. Migos),Gucci Mane,2017-08-17,98431.0,64.0,609183858.0,1
Terre Pyaar Mein,Terre Pyaar Mein,Himesh Reshammiya,2021-08-20,955.0,40.0,504812090.0,0
Colors,Colors,Black Pumas,2019-04-16,91317.0,67.0,291742629.0,0
Lifetime,Lifetime,Tobiahs,2024-01-12,9093.0,,2070128.0,0
Numero Uno,Numero Uno,Dan-E-MC,2022-06-15,3.0,,389845206.0,0
What's My Name?,Loud (Japan Version),Rihanna,2010-01-01,88906.0,69.0,1049777851.0,0
Flowers,Flowers,Lauren Spencer Smith,2022-04-14,36176.0,65.0,64169463.0,1
Nikle Currant,Nikle Currant,Jassie Gill,2018-10-12,5868.0,52.0,929048943.0,0
Stir Fry,Stir Fry,Migos,2017-12-20,107585.0,68.0,179781280.0,1
"Bitch, Donï¿½ï¿½ï¿½t Kill M","good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,2012-01-01,182518.0,67.0,459189834.0,1
DOLLAZ ON MY HEAD (feat. Young Thug),WUNNA,Gunna,2020-05-22,113725.0,64.0,85842981.0,1
Pollito Amarillito,"Gallina Pintadita, Vol. 1",Gallina Pintadita,2015-09-04,357.0,58.0,1542745105.0,0
7 Summers,7 Summers,Morgan Wallen,2020-08-14,47966.0,73.0,108280492.0,0
Lollipop - Remix,Lollipop (Remix),Darell,2024-02-15,6296.0,,15098694.0,1
Wrong,Wrong,Luh Kel,2019-04-05,39887.0,60.0,273044816.0,0
You're Somebody Else,Nothing Lasts Forever (And It's Fine),flora cash,2017-04-21,108732.0,62.0,302782709.0,0
BOTH,BOTH,Tiï¿½ï¿,2023-08-29,15554.0,,10032098.0,0
River,Endless Summer Vacation,Miley Cyrus,2023-03-10,15227.0,59.0,51695313.0,0
Extssy Model,Mi Vida En Un Cigarro 2,Junior H,2022-02-11,21333.0,74.0,220479914.0,0
Formula,Euphoria (Original Score from the HBO Series),Labrinth,2019-10-04,114619.0,79.0,95215206.0,0
Suzume,ııııııııı,RADWIMPS,2022-09-30,30909.0,63.0,71184530.0,0
Nada,Error 93,Cazzu,2019-06-03,29832.0,65.0,640084081.0,1
Ashes,Ashes,Stellar,2020-05-03,73783.0,67.0,182898963.0,1
Copa Vacï¿½,Copa Vacï¿½ï¿½a - Si,Shakira,2023-06-29,17322.0,63.0,13918496.0,0
"WHATS POPPIN (feat. DaBaby, Tory Lanez &amp; Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,2020-06-24,117293.0,62.0,,1
Heyy,Heyy,Lil Baby,2022-10-10,34503.0,51.0,29347420.0,1
Que Va,Que Va,Alex Sensation,2017-08-04,38061.0,59.0,784193659.0,0
sonnenbank.mp3,sonnenbank.mp3,YAKARY,2023-11-24,1675.0,,6762701.0,1
Rampampam,Rampampam,Minelli,2021-03-18,30942.0,57.0,152552030.0,0
WA DA DA,FIRST IMPACT,Kep1er,2022-01-03,16436.0,54.0,272201730.0,0
Seven Nation Army,Elephant,The White Stripes,2003-01-01,206953.0,81.0,339571990.0,0
AHHH HA,AHHH HA,Lil Durk,2022-02-22,51535.0,54.0,128163786.0,1
Do It Like That,Do It Like That,TOMORROW X TOGETHER,2023-07-07,11419.0,59.0,64931319.0,0
Nakhrewali,Nakhrewali,Prashant Nakti,2024-03-04,123.0,,45885773.0,0
BEBECITA,BEBECITA,Skolim,2024-05-31,17.0,,7869218.0,0
Enjoy Enjaami,Enjoy Enjaami,Dhee,2021-03-05,7286.0,50.0,549781386.0,0
Bezos I,Inside (The Songs),Bo Burnham,2021-06-10,53441.0,60.0,76742047.0,1
Where Have You Been,Talk That Talk (Explicit),Rihanna,2011-01-01,120535.0,69.0,821028883.0,0
Pelle Coat,Pelle Coat,Lil Durk,2023-05-25,17854.0,50.0,21808363.0,1
22,22,JayO,2023-02-22,30898.0,62.0,20680259.0,1
No Love,Still Over It,Summer Walker,2021-11-05,45783.0,69.0,103282847.0,1
Piensan,Piensan,Myke Towers,2019-09-13,6156.0,70.0,439612099.0,1
Feels Like Summer,Summer Pack,Childish Gambino,2018-07-11,10449.0,65.0,392128653.0,0
Fly Away,Fly Away,Tones And I,2020-11-13,58857.0,64.0,60022490.0,0
Don't,Don't,Bryson Tiller,2015-05-20,1277.0,37.0,506308579.0,0
Little Do You Know,Little Do You Know,Alex & Sierra,2014-01-01,76941.0,65.0,511428536.0,0
Travesuras,Travesuras,Nicky Jam,2014-01-27,35237.0,61.0,1182676666.0,0
Mayor Que Usted,Mayor Que Usted - Single,NATTI NATASHA,2022-06-17,17334.0,54.0,217520607.0,0
Tï¿½ï¿½moignage (L,Tï¿½ï¿½moignage (Live) - Si,Eunice Manyanga,2022-11-28,335.0,34.0,22163251.0,0
ALCH SI,Alch Si,Carin Leon,2023-11-30,6042.0,,44462722.0,0
FARDOS,FARDOS,JC Reyes,2024-02-16,5947.0,71.0,17820860.0,0
Martini,Martini,Dei V,2024-04-25,2466.0,72.0,7306812.0,1
Favorite Song - Sped Up,Favorite Song (Versions) - Single,Toosii,2023-02-17,2423.0,41.0,,0
Out Of My Hands,WE STILL DON'T TRUST YOU,Future,2024-04-12,5261.0,,2121380.0,1
LOT OF ME,We Love You Tecca 2,Lil Tecca,2021-08-27,75726.0,73.0,44097619.0,0
Someone Like You,538 Hitzone 58,Adele,2011-07-07,39.0,,2403713406.0,0
Mil Veces,Mil Veces,Anitta,2023-10-20,4863.0,,51423861.0,0
Yaar Ka Sataya Hua Hai (feat. Nawazuddin Siddiqui),Yaar Ka Sataya Hua Hai,B Praak,2023-07-03,1868.0,54.0,147259041.0,0
Members Only (feat. PARTYNEXTDOOR),For All The Dogs,Drake,2023-10-06,2127.0,,8485348.0,1
King's Dead (with Kendrick Lamar & Future),King''s Dead (with Kendrick Lamar & Future),Jay Rock,2018-01-12,106817.0,65.0,229946161.0,1
Aashiq Awaara (feat. Sunidhi Chauhan),ONE (Original Never Ends),Badshah,2018-08-17,400.0,27.0,1033803791.0,0
Off The Record,Off The Record,IVE,2023-10-06,6562.0,,67978137.0,0
BABY SAID,RUSH!,Mï¿½ï¿½ne,2023-01-20,24993.0,71.0,23143608.0,0
Gangstas,Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,106769.0,62.0,121584355.0,1
Too Good,Views,Drake,2016-04-29,126251.0,68.0,10990620.0,1
Alone,Alone,Rod Wave,2022-08-09,14704.0,55.0,63051891.0,1
Veggie Dance - Remix,Veggie Dance (Remix) - Single,Gracie's Corner,2024-05-31,19.0,,7618257.0,0
One Up,One Up,Central Cee,2022-10-13,51124.0,62.0,36578844.0,0
idfc,Idfc,blackbear,2014-10-26,107737.0,65.0,676519290.0,1
Revisando El Celu,Revisando El Celu,HCTM,2022-08-03,12.0,,30515.0,0
"Not Ramaiya Vastavaiya (From ""Jawan"")","Not Ramaiya Vastavaiya (From ""Jawan"")",Anirudh Ravichander,2023-08-29,2866.0,,122041931.0,0
"Are You Going to See the Rose in the Vase, or the Dust on the Table","Are You Going to See the Rose in the Vase, or the Dust on the Table",$uicideboy$,2024-04-19,4298.0,78.0,2640169.0,1
Only Girl (In The World),Loud (Japan Version),Rihanna,2010-01-01,192284.0,78.0,162454294.0,0
OTW,OTW,Khalid,2018-04-20,89059.0,63.0,221457313.0,1
Who Needs Love,Who Needs Love,Trippie Redd,2019-11-19,60128.0,4.0,79782493.0,1
We Laugh And Clap At The Circus,Crash Recoil,Surgeon,2023-03-17,138.0,11.0,223830750.0,0
Hit Different,Hit Different,SZA,2020-09-04,5055.0,63.0,234785367.0,1
Como En Los Viejos Tiempos,Como En Los Viejos Tiempos - Single,Eden Muï¿½ï,2023-11-20,288.0,,60890936.0,0
Baby Car,ııııııııı ıııııı ıııııııııııı,Bebefinn,2022-10-28,3.0,,294039774.0,0
Rubicon Drill,Forever - EP,Laddi Chahal,2022-11-16,10841.0,65.0,179053648.0,0
Un Cigarrillo,Un Cigarrillo,Chencho Corleone,2023-05-04,14752.0,66.0,69436829.0,0
Nhï¿½ï¿½ï¿½ Ngï¿½ï¿½ï¿½ï¿½ï¿½i Hay Nhï¿½ï¿½,Nhï¿½ï¿½ï¿½ Ngï¿½ï¿½ï¿½ï¿½ï¿½i Hay Nhï¿½ï¿½,Chau Dang Khoa,2021-04-30,40.0,,,0
Birthday Sex,Jeremih (Edited Version),Jeremih,2009-01-01,93752.0,65.0,324947792.0,0
Paradise,Paradise,Sophie and the Giants,2023-06-16,7077.0,60.0,3419656.0,0
Los Patitos,Grandes Clï¿½ï¿½sicos Infantiles (Vol,El Reino Infantil,2010-04-20,316.0,34.0,2160514390.0,0
Te Ire A Buscar,Te Ire a Buscar,Santa Fe Klan,2019-06-18,27465.0,66.0,647042101.0,0
DORA,DORA - Single,FARIANA,2024-03-14,1389.0,64.0,30326697.0,1
Better Place (From TROLLS Band Together),Better Place (From TROLLS Band Together),*NSYNC,2023-09-29,10118.0,,27951941.0,0
Spicy Margarita,Spicy Margarita,Jason Derulo,2024-01-25,4937.0,4.0,8782557.0,0
Cry,Cry,Cigarettes After Sex,2019-10-25,79594.0,78.0,100443510.0,0
Tequila,Tequila,Dan + Shay,2018-01-10,5258.0,65.0,54165764.0,0
Energy,Energy,Digga D,2023-03-09,31275.0,52.0,10699230.0,1
Rockstar (2020 Remaster),All The Right Reasons (15th Anniversary Expanded Edition),Nickelback,2020-10-02,431.0,66.0,,0
Amorfoda,Amorfoda,Bad Bunny,2018-02-15,141.0,,1134960177.0,0
ıııııııııııı,ıııııııııııı,Omoinotake,2024-01-24,1755.0,72.0,45934211.0,0
Polaroid Love,DIMENSION : ANSWER,ENHYPEN,2022-01-10,30103.0,68.0,153119745.0,0
HONEY (ARE U COMING?),RUSH!,Mï¿½ï¿½ne,2023-01-20,19565.0,,37691895.0,0
What A Man Gotta Do,What A Man Gotta Do,Jonas Brothers,2020-01-17,47908.0,64.0,151335556.0,0
Gyal You a Party Animal - Sped Up,Gyal You a Party Animal (Sped Up) - Single,Charly Black,2022-12-16,9007.0,51.0,,0
Do It Again,Do It Again,Pia Mia,2015-05-04,64298.0,66.0,648838091.0,1
Di Mochkila,Di Mochkila,Oualid,2024-01-05,2054.0,,63598076.0,0
Lemon,Lemon,Kenshi Yonezu,2018-03-14,27767.0,63.0,918297076.0,0
Margiela,Margiela,Ezhel,2023-10-26,1157.0,,33759085.0,1
Me and My Brother,Me and My Brother,5ive,2019-07-12,36302.0,59.0,113044166.0,1
How To Love,Tha Carter IV (Deluxe),Lil Wayne,2011-01-01,54906.0,61.0,369321004.0,0
A Tu Manera,A Tu Manera,Junior H,2024-02-16,3109.0,,28873716.0,0
SNEAKERS,CHECKMATE,ITZY,2022-07-15,10516.0,56.0,259567120.0,0
FLECHAZO EN EL CENTRO,TU DUO FAVORITO,YSY A,2023-09-06,13718.0,72.0,53669961.0,0
LET THE WORLD BURN,LET THE WORLD BURN,Chris Grey,2024-03-08,3522.0,74.0,9732061.0,1
Solar Eclipse,Solar Eclipse,YoungBoy Never Broke Again,2018-01-11,22065.0,55.0,183585531.0,1
Before You Go - Guitar Acoustic,Before You Go EP,Lewis Capaldi,2020-01-24,4281.0,55.0,,0
ASAP,NewJeans 2nd EP 'Get Up',NewJeans,2023-07-21,14089.0,67.0,60693447.0,0
No Switch,Colors (Deluxe),YoungBoy Never Broke Again,2022-01-21,27244.0,60.0,60416082.0,1
How Did It End?,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,2024-04-19,2185.0,,6010840.0,0
Vivencias,Vivencias - Single,Kayz66,2024-06-07,4.0,,,1
Rude Boy (Superbowl Klean),Rude Boy (Superbowl Klean) - Single,DJ San,2023-02-21,195.0,,230828310.0,1
Heatin Up (feat. Gunna),My Turn,Lil Baby,2020-02-28,71523.0,61.0,63795996.0,1
Sleazy Flow (with Lil Baby) - Remix,Sleazy Flow (Remix),SleazyWorld Go,2022-05-26,4852.0,58.0,,1
Run BTS,Proof,BTS,2022-06-10,2301.0,71.0,,0
Never Sleep (feat. Lil Baby),Never Sleep,NAV,2022-07-29,56267.0,56.0,24521973.0,1
Iï¿½ï¿½ï¿½m Ju,Barbie The Album,Ryan Gosling,2023-07-21,18525.0,60.0,28725678.0,0
Sugardaddy,Sugardaddy - Single,Roxy Dekker,2024-04-04,4771.0,73.0,2034940.0,0
Wild Thoughts (feat. Rihanna & Bryson Tiller),"P. Advisory, part 1",DJ Khaled,2017-12-29,,,1189768676.0,0
In Your Eyes (feat. Alida),In Your Eyes (feat. Alida),Robin Schulz,2020-01-10,59904.0,56.0,152789030.0,0
Save Me (with Lainey Wilson),Save Me (with Lainey Wilson),Jelly Roll,2023-05-11,13156.0,6.0,,0
ROLLIN N CONTROLLIN FREESTYLE,Woo Shit,DUSTY LOCANE,2020-08-06,70131.0,53.0,66414830.0,1
GO (feat. Juice WRLD),GO (feat. Juice WRLD),The Kid LAROI,2020-06-12,108963.0,63.0,100109974.0,1
Backyard Boy,BeVerly Hills BoYfRiEnd,Claire Rosinkranz,2020-08-14,63488.0,60.0,89752088.0,0
Bohemian Rhapsody,Absolute Greatest,Queen,2009-11-16,264.0,,2036268766.0,0
Back It up and Dump It (Dump Truck),Back It Up and Dump It (Dump Truck),GC Eternal,2013-07-09,3056.0,55.0,2990740.0,0
"Salamin, Salamin",Talaarawan - EP,BINI,2024-03-08,107.0,78.0,30355534.0,0
Skyfall - Full Length,Skyfall,Adele,2012-10-04,116469.0,78.0,619905722.0,0
Beautiful Girls,Groove So Much !,Sean Kingston,1998-04-03,189706.0,72.0,1499385808.0,0
Saawariya,Saawariya,Aastha Gill,2021-10-08,1873.0,45.0,153101388.0,0
Mon amour,Mon amour,Slimane,2023-11-08,4597.0,63.0,33219103.0,0
ıııııııııııııı ıııııııı,ıııııııııııııı ıııııııı,ıııııııııııı ıııııııııııııı,2021-01-20,11053.0,45.0,455300901.0,0
ıııııııııı ıııııııııııı (ıııııııııııııı),ıııııııııı ıııııııııııı (ıııııııııııııı),5ï¿½ï¿½ï¿,2023-06-02,3903.0,54.0,136297891.0,0
Fly high to cloud nine,Fly high to cloud nine,Terry Flow,2022-09-12,6.0,13.0,,1
Rainfall,Rainfall,Tom Santa,2022-02-18,76735.0,70.0,13263610.0,0
Por el Resto de Tu Vida,Por el Resto de Tu Vida,Christian Nodal,2023-01-27,13323.0,70.0,107763494.0,0
Earth,Earth,Lil Dicky,2019-04-18,32331.0,54.0,522628926.0,1
23 Preguntas,23 Preguntas - Single,Anuel AA,2021-08-23,31969.0,66.0,284578688.0,1
Souk,Souk,Samara,2024-05-06,107.0,,17185672.0,1
Mi Gata,Mi Gata - Single,Standly,2021-11-11,34061.0,57.0,66264480.0,0
Chillax,Visionary,Farruko,2015-10-23,40643.0,63.0,1013772791.0,0
ROZE | DJ TAO Turreo Sessions #22,ROZE | DJ TAO Turreo Sessions #22,DJ Tao,2023-11-23,8734.0,68.0,47157935.0,0
Bilmem Mi?,Bilmem Mi?,Sefo,2021-07-09,2831.0,41.0,321931791.0,0
Tattoo - Remix with Camilo,Tattoo (Remix),Rauw Alejandro,2020-07-09,59902.0,66.0,22048904.0,0
Ready For Love,BORN PINK,BLACKPINK,2022-09-16,9312.0,55.0,243509528.0,0
Tombstone,Tombstone,Rod Wave,2021-03-24,30692.0,62.0,192748584.0,1
From the Start,From the Start,Good Kid,2023-11-10,11926.0,71.0,23281919.0,0
Pyramide,Pyramide,Werenoi,2024-02-15,4948.0,66.0,19594813.0,1
ıııııııııııııııı ıııııııııııııı,ıııııııııııııııı ıııııııııııııı,Galibri & Mavik,2021-05-19,13174.0,48.0,406717108.0,0
Sobran Motivos,Sobran Motivos - Single,Conjunto Rienda Real,2023-02-10,11288.0,67.0,100716156.0,0
Tacata (Remix),Tacata (Remix),Tiagz,2023-12-22,879.0,,19367095.0,1
Million Reasons,Million Reasons,Lady Gaga,2016-10-06,71034.0,69.0,567425578.0,0
Can't Have Mine,Can't Have Mine - Single,Dylan Scott,2022-02-18,14642.0,60.0,16119088.0,0
supï¿½ï,supï¿½ï,ıııııııııı,2023-08-11,15618.0,65.0,15786520.0,0
What Else Can I Do?,Encanto (Original Motion Picture Soundtrack),Diane Guerrero,2021-11-19,18815.0,62.0,278576205.0,0
YA NO TE EXTRAï¿½,NASTY SINGLES,NATTI NATASHA,2023-12-07,1422.0,,78290967.0,0
Yankee 150,Yankee 150 - Single,Yandel,2023-06-16,19994.0,63.0,26943448.0,1
Yacht Club (feat. Juice WRLD),Nuthin' 2 Prove,Lil Yachty,2018-10-19,7125.0,62.0,39687605.0,1
The One That Got Away,Teenage Dream,Katy Perry,2010-01-01,110426.0,67.0,1126799119.0,0
La Romana,X 100PRE,Bad Bunny,2018-12-23,71655.0,68.0,428412819.0,1
Soltera - Remix,Soltera (Remix),Lunay,2019-05-10,96971.0,67.0,,0
Fine Day Anthem,Fine Day Anthem,Skrillex,2023-07-07,29417.0,65.0,6874694.0,0
Aking Pahinga - Sped Up Version,Aking Pahinga (feat. I-ghie) [Sped Up Version] - Single,Dro Perez,2022-12-15,357.0,39.0,,0
Big Jet Plane,Big Jet Plane,Restricted,2022-12-09,40264.0,64.0,4214887.0,1
The American Dream Is Killing Me,The American Dream Is Killing Me,Green Day,2023-10-24,4793.0,1.0,3725312.0,1
Sarah's Place (feat. Noah Kahan),Sarah's Place (feat. Noah Kahan),Zach Bryan,2023-09-21,19156.0,,1895430.0,0
"Badass (From ""Leo"")","Badass (From ""Leo"")",Anirudh Ravichander,2023-09-28,4145.0,,94460422.0,0
Fuga Pa Cali 2,La Clase,Grupo Los de la O,2021-11-12,28733.0,66.0,225016104.0,1
Pano,Pano,Zack Tabudlo,2021-12-06,28281.0,64.0,212525130.0,0
All The Parties (feat. Chief Keef),For All The Dogs,Drake,2023-10-06,18674.0,,3006021.0,1
When I Was Your Man,Unorthodox Jukebox,Bruno Mars,2012-12-07,231184.0,81.0,275768987.0,0
Cruise,Here's To The Good Times,Florida Georgia Line,2012-01-01,62047.0,67.0,2801769.0,0
Blood Sweat & Tears,You Never Walk Alone,BTS,2017-02-13,4227.0,43.0,1138081643.0,0
BAND4BAND,BAND4BAND - Single,Central Cee,2024-05-23,50.0,7.0,,0
All We Got (feat. KIDDO),All We Got (feat. KIDDO),Robin Schulz,2020-10-16,56613.0,53.0,67857878.0,1
Sinceramente,E POI SIAMO FINITI NEL VORTICE,Annalisa,2023-09-29,3843.0,62.0,64206693.0,0
DOLA,DOLA - Single,ANGGA DERMAWAN,2024-05-21,182.0,62.0,11083107.0,0
Lie,Perception,NF,2017-10-06,89956.0,69.0,231140951.0,0
Love Shot,LOVE SHOTï¿½ï¿½ï¿½ The 5th Album Rep,EXO,2018-12-13,30692.0,65.0,710463080.0,0
Have You Ever Seen The Rain,Chronicle: The 20 Greatest Hits (Remastered 2023 / Hi Res),Creedence Clearwater Revival,2023-06-30,,,,0
Down In Atlanta,Down In Atlanta - Single,Pharrell Williams,2022-11-18,45053.0,58.0,9282240.0,1
Experimento,Experimento - Single,Myke Towers,2021-09-23,58288.0,63.0,106513804.0,0
Only,Only,Nicki Minaj,2014-10-28,78471.0,60.0,174422564.0,1
Ginseng Strip 2002,Lavender - Single,Yung Lean,2013-01-01,10569.0,64.0,126116178.0,1
Good To Be,Good To Be,Mark Ambor,2023-10-17,14438.0,,10815357.0,0
My House,My House,Flo Rida,2015-03-17,164242.0,71.0,475719992.0,0
Sun to Me,American Heartbreak,Zach Bryan,2022-05-20,37085.0,78.0,23958351.0,0
Malicious Intentions,Malicious Intentions - Single,Pozer,2024-04-19,176.0,,2004196.0,1
Hours In Silence,Her Loss,Drake,2022-11-04,45526.0,65.0,27720116.0,1
Title,Title,Meghan Trainor,2014-09-09,28368.0,59.0,140553023.0,1
ID,ID - Single,Young Miko,2023-06-02,21235.0,61.0,45565540.0,1
In My Head,In My Head,Juice WRLD,2022-10-28,44098.0,62.0,46128261.0,1
Bori,Bori (feat. Lenier),6ix9ine,2023-03-31,4695.0,,93467042.0,0
El Perdedor,El Perdedor,Maluma,2016-12-19,108.0,,1311271229.0,0
Baller,Baller,Shubh,2022-09-09,21887.0,66.0,134202748.0,0
Remember That Night?,Remember That Night?,Sara Kays,2020-11-06,62841.0,68.0,45636634.0,0
Hummingbird (Metro Boomin & James Blake),METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),Metro Boomin,2023-06-02,26884.0,63.0,25881919.0,0
Tigini (Remix),Tigini (Remix) - Single,Kikimoteleba,2022-05-20,29131.0,58.0,201368546.0,0
"ıı Isso Bebıı, Tıı Certa!","ıı Isso Bebıı, Tıı Certa!",Mc IG,2024-03-20,3393.0,,19919550.0,1
Sobredosis (feat. Ozuna),Golden,Romeo Santos,2017-07-21,46083.0,69.0,733383572.0,0
Bound 2,Yeezus,Kanye West,2013-01-01,227652.0,76.0,179763989.0,1
Proteï¿½ï¿½ï¿½ï¿½o,EP Meu Sonho - Pt. 2,Tarcï¿½ï¿½sio do Acor,2021-07-02,10682.0,58.0,390456652.0,0
Piï¿½ï¿½o de Vida L,Piï¿½ï¿½o de Vida L,Japï¿½ï¿½,2023-04-27,4601.0,55.0,94498808.0,0
COULD BE WRONG,COULD BE WRONG,LOSTBOYJAY,2022-12-02,3989.0,67.0,9185128.0,0
Night Away (Dance) (feat. Tion Wayne),Night Away (Dance) (feat. Tion Wayne),A1 x J1,2022-03-03,68961.0,57.0,21320423.0,1
Empire State Of Mind,The Blueprint 3,JAY-Z,2009-09-08,253182.0,77.0,608425147.0,1
Paradise - Radio Edit,NRJ Music Awards 2012,Coldplay,2011-12-26,143.0,,1869323331.0,0
All Eyes On You (feat. Chris Brown & Nicki Minaj),All Eyes On You (feat. Chris Brown & Nicki Minaj),Meek Mill,2015-06-27,53156.0,62.0,1180773743.0,1
Starboy - Live,After Hours (Live At SoFi Stadium),The Weeknd,2023-03-03,602.0,43.0,219872306.0,1
Bubalu,Bubalu,Becky G,2018-11-06,47157.0,64.0,559183696.0,0
ESCAPE PLAN,ESCAPE PLAN / MAFIA - Single,Travis Scott,2021-11-05,76844.0,63.0,35120030.0,1
TiK ToK,TiK ToK,Kesha,2009-08-07,198352.0,80.0,206057670.0,0
"The Banjo Beat, Pt. 1","The Banjo Beat, Pt. 1",Ricky Desktop,2020-08-21,1215.0,46.0,2821703.0,0
Sweet Venom,ORANGE BLOOD,ENHYPEN,2023-11-17,6254.0,,51139042.0,0
I KNOW ?,I KNOW ? (Official Music Video),Travis Scott,2024-01-23,1.0,,,1
Blinding Lights,Blinding Lights,xSyborg,2021-03-13,,,,0
Feel This Moment,Greatest Hits,Pitbull,2009-01-01,158127.0,74.0,830074389.0,0
Ocean Drive,Ocean Drive,Duke Dumont,2015-07-31,152117.0,68.0,139990813.0,0
Love Story,Love Story,Disco Lines,2020-09-22,74.0,40.0,1349513.0,0
Feel Special,Feel Special,TWICE,2019-09-23,27358.0,64.0,607728749.0,0
Me Porto Bonito - Remix,Me Porto Bonito (Remix),ELITE Djs,2022-10-20,10.0,7.0,,0
Goin Baby,Baby On Baby,DaBaby,2019-03-01,51066.0,53.0,75234764.0,1
Stay With Me,"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",Calvin Harris,2022-07-15,3281.0,56.0,11242174.0,0
Famous Friends,Famous Friends,Chris Young,2020-11-20,2558.0,60.0,37838695.0,0
To the Bone,Flying Solo,Pamungkas,2019-06-14,39861.0,72.0,461577619.0,0
Turn Me On (feat. Vula),Turn Me On (feat. Vula),Riton,2019-09-13,102234.0,64.0,60323387.0,0
Alkool,Alkool,Melinda Ademi,2024-04-15,311.0,,26145236.0,0
Come Through (feat. Chris Brown),Come Through (feat. Chris Brown),H.E.R.,2021-04-23,40246.0,56.0,103030772.0,1
Mi Niï¿½,Mi Niï¿½,Wisin,2020-09-23,62355.0,60.0,251851094.0,0
Pretty Girls,Pretty Girls,Frenna,2024-03-14,6696.0,69.0,3402827.0,0
In This Darkness,In This Darkness - Single,Clara La San,2023-01-29,27997.0,5.0,56123070.0,0
Gangsta's Paradise (feat. L.V.),Get Ur Freak On - R&B Anthems,Coolio,2012-11-16,183.0,,1537876575.0,0
Mama (with Skilla Baby & Tay B),Mama (with Skilla Baby & Tay B),Rob49,2023-08-04,5781.0,53.0,9303252.0,1
"I'm A Star - From ""Wish""","I'm A Star (From ""Wish"")",Wish - Cast,2023-11-08,1102.0,,259533.0,0
ııııııııııııııııııııııııııı,ııııııııııııııııııııııııııı - Single,ıııııııııııııııııı,2023-04-28,1054.0,46.0,127116431.0,0
Sundress,Sundress,A$AP Rocky,2018-11-20,153078.0,80.0,47780609.0,1
